,fullName,firstName,lastName,gender,isoCountry,continent,birthYear,hasMiddleName,hasNoLastName,source
14438,DUARTE ALECRIM Diana,,,female,BR,South America,1999,True,False,kaggleOlympic
14439,FERREIRA SOUZA Darlan,,,male,BR,South America,2002,True,False,kaggleOlympic
14440,GONCALVES OLIVEIRA JUNIOR Evandro,,,male,BR,South America,1990,True,False,kaggleOlympic
14441,SANTOS LISBOA Eduarda,,,female,BR,South America,1998,True,False,kaggleOlympic
14442,RESENDE GUALBERTO Flavio,,,male,BR,South America,1993,True,False,kaggleOlympic
14443,GIL KRELING Fernando,,,male,BR,South America,1996,True,False,kaggleOlympic
14444,BRAGA GUIMARAES Gabriela,,,female,BR,South America,1994,True,False,kaggleOlympic
14445,SOUTO MAIOR WANDERLEY George,,,male,BR,South America,1996,True,False,kaggleOlympic
14446,HONORATO Henrique Dantas Nobrega,,,male,BR,South America,1997,True,False,kaggleOlympic
14447,SANTOS Isac,Isac,SANTOS,male,BR,South America,1990,False,False,kaggleOlympic
14448,BERGMANN Julia Isabelle,,,female,DE,Europe,2001,True,False,kaggleOlympic
14449,BERGMANN Lukas Felipe,,,male,DE,Europe,2004,True,False,kaggleOlympic
14450,SAATKAMP Lucas,Lucas,SAATKAMP,male,BR,South America,1986,False,False,kaggleOlympic
14451,GERALDO TEIXEIRA Lorenne,,,female,BR,South America,1996,True,False,kaggleOlympic
14452,SILVA CARNEIRO Macris Fernanda,,,female,BR,South America,1989,True,False,kaggleOlympic
14453,ARAUJO Natalia,Natalia,ARAUJO,female,BR,South America,1997,False,False,kaggleOlympic
14454,ALEXANDRE COSTA NUNES Nyeme Victor,,,female,BR,South America,1998,True,False,kaggleOlympic
14455,MONTIBELLER Rosamaria,Rosamaria,MONTIBELLER,female,BR,South America,1994,False,False,kaggleOlympic
14456,RATZKE Roberta Silva,,,female,BR,South America,1990,True,False,kaggleOlympic
14457,SOUZA Ricardo Lucarelli,,,male,BR,South America,1992,True,False,kaggleOlympic
14458,HOSS Thales,Thales,HOSS,male,BR,South America,1989,False,False,kaggleOlympic
14459,DAHER de MENEZES Thaisa,,,female,BR,South America,1987,True,False,kaggleOlympic
14460,LEMES SANTOS Tainara,,,female,BR,South America,2000,True,False,kaggleOlympic
14461,LEAL HIDALGO Yoandy,,,male,CU,North America,1988,True,False,kaggleOlympic
14462,MEDJAHED Nesrine,Nesrine,MEDJAHED,female,DZ,Africa,1999,False,False,kaggleOlympic
14463,SAKOBI Marcelat,Marcelat,SAKOBI,female,CD,Africa,1996,False,False,kaggleOlympic
14464,GJURETANOVIKJ Nikola,Nikola,GJURETANOVIKJ,male,MK,Europe,2007,False,False,kaggleOlympic
14465,DIONGUE Ndeye Bineta,,,female,SN,Africa,1988,True,False,kaggleOlympic
14466,KLIMOVICH Tatsiana,Tatsiana,KLIMOVICH,female,BY,Europe,1995,False,False,kaggleOlympic
14467,SCHOLTZ Johanita,Johanita,SCHOLTZ,female,ZA,Africa,2000,False,False,kaggleOlympic
14468,LAVIGNE Laurent,Laurent,LAVIGNE,male,CA,North America,2001,False,False,kaggleOlympic
14469,VINCENT Katie,Katie,VINCENT,female,CA,North America,1996,False,False,kaggleOlympic
14470,POULIN Pierre-Luc,,,male,CA,North America,1995,False,False,kaggleOlympic
14471,JENSEN Sophia,Sophia,JENSEN,female,CA,North America,2001,False,False,kaggleOlympic
14472,RUSSELL Michelle,Michelle,RUSSELL,female,CA,North America,1992,False,False,kaggleOlympic
14473,MATVEEV Nicholas,Nicholas,MATVEEV,male,CA,North America,1997,False,False,kaggleOlympic
14474,FITZPATRICK Connor,Connor,FITZPATRICK,male,CA,North America,1998,False,False,kaggleOlympic
14475,STOTT Courtney,Courtney,STOTT,female,CA,North America,1992,False,False,kaggleOlympic
14476,BESHARAH-HREBACKA Toshka,,,female,CA,North America,2003,False,False,kaggleOlympic
14477,McTAVISH Simon,Simon,McTAVISH,male,CA,North America,1996,False,False,kaggleOlympic
14478,DAVISON Natalie,Natalie,DAVISON,female,CA,North America,1992,False,False,kaggleOlympic
14479,MELANSON Riley,Riley,MELANSON,female,CA,North America,1999,False,False,kaggleOlympic
14480,MACKENZIE Sloan,Sloan,MACKENZIE,female,CA,North America,2002,False,False,kaggleOlympic
14481,NETTASINGHE Viren,Viren,NETTASINGHE,male,LK,Asia,2003,False,False,kaggleOlympic
14482,HAMCHO Amre,Amre,HAMCHO,male,SY,Asia,1995,False,False,kaggleOlympic
14483,ADOUL Koceila,Koceila,ADOUL,male,DZ,Africa,2002,False,False,kaggleOlympic
14484,ZIELINSKA Weronika,Weronika,ZIELINSKA,female,PL,Europe,1997,False,False,kaggleOlympic
14485,PENALBER Giullia,Giullia,PENALBER,female,BR,South America,1992,False,False,kaggleOlympic
14486,BOUCHIREB Samir,Samir,BOUCHIREB,male,DZ,Africa,1985,False,False,kaggleOlympic
14487,CHAABI Houda,Houda,CHAABI,female,DZ,Africa,1986,False,False,kaggleOlympic
14488,SANER Harry,Harry,SANER,male,ZA,Africa,2000,False,False,kaggleOlympic
14489,AZAMATI Benjamin,Benjamin,AZAMATI,male,GH,Africa,1998,False,False,kaggleOlympic
14490,YEBOAH Rose Amoanimaa,,,female,GH,Africa,2001,True,False,kaggleOlympic
14491,SCHOON Raisa,Raisa,SCHOON,female,NL,Europe,2001,False,False,kaggleOlympic
14492,STAM Katja,Katja,STAM,female,NL,Europe,1998,False,False,kaggleOlympic
14493,IMMERS Matthew,Matthew,IMMERS,male,NL,Europe,2000,False,False,kaggleOlympic
14494,van de VELDE Steven,,,male,NL,Europe,1994,True,False,kaggleOlympic
14495,BOERMANS Stefan,Stefan,BOERMANS,male,NL,Europe,1994,False,False,kaggleOlympic
14496,de GROOT Yorick,,,male,NL,Europe,2000,True,False,kaggleOlympic
14497,MYSZOR Wioleta,Wioleta,MYSZOR,female,PL,Europe,1983,False,False,kaggleOlympic
14498,McRAE Khaleb,Khaleb,McRAE,male,US,North America,2000,False,False,kaggleOlympic
14499,NICHOLS Monae',,,female,US,North America,1998,False,False,kaggleOlympic
14500,BOTHA Stephanie,Stephanie,BOTHA,female,ZA,Africa,1998,False,False,kaggleOlympic
14501,AUGOUSTI Taheera,Taheera,AUGOUSTI,female,ZA,Africa,2005,False,False,kaggleOlympic
14502,BOBBS Quanita,Quanita,BOBBS,female,ZA,Africa,1993,False,False,kaggleOlympic
14503,CHAMBERLAIN Dirkie,Dirkie,CHAMBERLAIN,female,ZA,Africa,1986,False,False,kaggleOlympic
14504,CHRISTIE Erin,Erin,CHRISTIE,female,ZA,Africa,1992,False,False,kaggleOlympic
14505,de WAAL Kayla,,,female,ZA,Africa,2000,True,False,kaggleOlympic
14506,ISAACS Paris-Gail,,,female,ZA,Africa,2006,False,False,kaggleOlympic
14507,LOUW Marie,Marie,LOUW,female,ZA,Africa,1996,False,False,kaggleOlympic
14508,MALI Ongeziwe,Ongeziwe,MALI,female,ZA,Africa,1999,False,False,kaggleOlympic
14509,MOKOENA Ntsopa,Ntsopa,MOKOENA,female,ZA,Africa,2004,False,False,kaggleOlympic
14510,MOLIKOE Edith,Edith,MOLIKOE,female,ZA,Africa,2000,False,False,kaggleOlympic
14511,PATON Kristen,Kristen,PATON,female,ZA,Africa,1996,False,False,kaggleOlympic
14512,PEARCE Hannah,Hannah,PEARCE,female,ZA,Africa,1998,False,False,kaggleOlympic
14513,SEERANE Celia,Celia,SEERANE,female,ZA,Africa,1990,False,False,kaggleOlympic
14514,SWARTS Kayla,Kayla,SWARTS,female,ZA,Africa,2003,False,False,kaggleOlympic
14515,LLOYD Anelle,Anelle,LLOYD,female,ZA,Africa,1993,False,False,kaggleOlympic
14516,ZULU Onthatile,Onthatile,ZULU,female,ZA,Africa,2000,False,False,kaggleOlympic
14517,MILLER Brandon,Brandon,MILLER,male,US,North America,2002,False,False,kaggleOlympic
14518,LINDSEY Courtney,Courtney,LINDSEY,male,US,North America,1998,False,False,kaggleOlympic
14519,MANTZ Conner,Conner,MANTZ,male,US,North America,1996,False,False,kaggleOlympic
14520,NILSEN Christopher,Christopher,NILSEN,male,US,North America,1998,False,False,kaggleOlympic
14521,PRICE Deanna,Deanna,PRICE,female,US,North America,1993,False,False,kaggleOlympic
14522,ROBERTS Daniel,Daniel,ROBERTS,male,US,North America,1997,False,False,kaggleOlympic
14523,KNIGHTON Erriyon,Erriyon,KNIGHTON,male,US,North America,2004,False,False,kaggleOlympic
14524,REESE Erin,Erin,REESE,female,US,North America,1995,False,False,kaggleOlympic
14525,O'KEEFFE Fiona,,,female,US,North America,1998,False,False,kaggleOlympic
14526,KOVACS Joe,Joe,KOVACS,male,US,North America,1989,False,False,kaggleOlympic
14527,MOORE Jasmine,Jasmine,MOORE,female,US,North America,2001,False,False,kaggleOlympic
14528,PRANDINI Jenna,Jenna,PRANDINI,female,US,North America,1992,False,False,kaggleOlympic
14529,KING Kyree,Kyree,KING,male,US,North America,1994,False,False,kaggleOlympic
14530,MOON Katie,Katie,MOON,female,US,North America,1991,False,False,kaggleOlympic
14531,ORJI Keturah,Keturah,ORJI,female,US,North America,1996,False,False,kaggleOlympic
14532,KORIR Leonard,Leonard,KORIR,male,KE,Africa,1986,False,False,kaggleOlympic
14533,LONG McKenzie,McKenzie,LONG,female,US,North America,2000,False,False,kaggleOlympic
14534,MALONE-HARDIN Maggie,,,female,US,North America,1993,False,False,kaggleOlympic
14535,NORMAN Michael,Michael,NORMAN,male,US,North America,1997,False,False,kaggleOlympic
14536,OTTERDAHL Payton,Payton,OTTERDAHL,male,US,North America,1996,False,False,kaggleOlympic
14537,ROBINSON Russell,Russell,ROBINSON,male,US,North America,2001,False,False,kaggleOlympic
14538,MANE Salif,Salif,MANE,male,US,North America,2001,False,False,kaggleOlympic
14539,MATTIS Sam,Sam,MATTIS,male,US,North America,1994,False,False,kaggleOlympic
14540,McEWEN Shelby,Shelby,McEWEN,male,US,North America,1996,False,False,kaggleOlympic
14541,McLAUGHLIN-LEVRONE Sydney,,,female,US,North America,1999,False,False,kaggleOlympic
14542,MORGAN Whittni,Whittni,MORGAN,female,US,North America,1997,False,False,kaggleOlympic
14543,NUGUSE Yared,Yared,NUGUSE,male,US,North America,1999,False,False,kaggleOlympic
14544,DIRKZWAGER Ariana Southa,,,female,US,North America,2004,True,False,kaggleOlympic
14545,LORENZO Eduardo Jose,,,male,DO,North America,1966,True,False,kaggleOlympic
14546,ALVAREZ AZNAR Eduardo,,,male,ES,Europe,1984,True,False,kaggleOlympic
14547,ALVAREZ MOYA Sergio,,,male,ES,Europe,1985,True,False,kaggleOlympic
14548,BENITEZ VALLE Esteban,,,male,ES,Europe,1991,True,False,kaggleOlympic
14549,CARRASCOSA Borja,Borja,CARRASCOSA,male,ES,Europe,1982,False,False,kaggleOlympic
14550,CASTILLA RUIZ Claudio,,,male,ES,Europe,1983,True,False,kaggleOlympic
14551,DIAZ FERNANDEZ Carlos,,,male,ES,Europe,1983,True,False,kaggleOlympic
14552,GARCIA ROQUE Ismael,,,male,ES,Europe,1981,True,False,kaggleOlympic
14553,JIMENEZ COBO Juan Antonio,,,male,ES,Europe,1959,True,False,kaggleOlympic
14554,INDIA,,,female,NL,Europe,2006,False,True,kaggleOlympic
14555,MENNO,,,male,NL,Europe,1989,False,True,kaggleOlympic
14556,LEE,,,male,NL,Europe,2000,False,True,kaggleOlympic
14557,GHANIMI Rachid,Rachid,GHANIMI,male,MA,Africa,2001,False,False,kaggleOlympic
14558,HEIJNEN Chelsey,Chelsey,HEIJNEN,female,NL,Europe,1999,False,False,kaggleOlympic
14559,van de KERKHOF Jacob,,,male,NL,Europe,1995,True,False,kaggleOlympic
14560,MEESTER Veronique,Veronique,MEESTER,female,NL,Europe,1995,False,False,kaggleOlympic
14561,BOONSTRA Benthe,Benthe,BOONSTRA,female,NL,Europe,2000,False,False,kaggleOlympic
14562,FLORIJN Karolien,Karolien,FLORIJN,female,NL,Europe,1998,False,False,kaggleOlympic
14563,CLEVERING Ymkje,Ymkje,CLEVERING,female,NL,Europe,1995,False,False,kaggleOlympic
14564,OLDENBURG Marloes,Marloes,OLDENBURG,female,NL,Europe,1988,False,False,kaggleOlympic
14565,FETTER Dieuwke,Dieuwke,FETTER,female,NL,Europe,1991,False,False,kaggleOlympic
14566,YOUSSIFOU Laila,Laila,YOUSSIFOU,female,NL,Europe,1996,False,False,kaggleOlympic
14567,PAULIS Bente,Bente,PAULIS,female,NL,Europe,1997,False,False,kaggleOlympic
14568,OFFEREINS Tinka,Tinka,OFFEREINS,female,NL,Europe,1993,False,False,kaggleOlympic
14569,DRENTH Hermijntje,Hermijntje,DRENTH,female,NL,Europe,1994,False,False,kaggleOlympic
14570,SCHEENAARD Lisa,Lisa,SCHEENAARD,female,NL,Europe,1988,False,False,kaggleOlympic
14571,VELDHUIS Martine,Martine,VELDHUIS,female,NL,Europe,1996,False,False,kaggleOlympic
14572,de JONG Roos,,,female,NL,Europe,1993,True,False,kaggleOlympic
14573,DULLEMANS Tessa,Tessa,DULLEMANS,female,NL,Europe,1997,False,False,kaggleOlympic
14574,van LIEROP Lennart,,,male,NL,Europe,1994,True,False,kaggleOlympic
14575,MAKKER Mick,Mick,MAKKER,male,NL,Europe,1993,False,False,kaggleOlympic
14576,van DOORN Gert-Jan,,,male,NL,Europe,1999,True,False,kaggleOlympic
14577,METSEMAKERS Koen,Koen,METSEMAKERS,male,NL,Europe,1992,False,False,kaggleOlympic
14578,BROUWER Eli,Eli,BROUWER,male,NL,Europe,2000,False,False,kaggleOlympic
14579,WIETEN Tone,Tone,WIETEN,male,NL,Europe,1994,False,False,kaggleOlympic
14580,MOLENAAR Olav,Olav,MOLENAAR,male,NL,Europe,1999,False,False,kaggleOlympic
14581,BROENINK Stef,Stef,BROENINK,male,NL,Europe,1990,False,False,kaggleOlympic
14582,TWELLAAR Melvin,Melvin,TWELLAAR,male,NL,Europe,1996,False,False,kaggleOlympic
14583,MOLLEE Guus,Guus,MOLLEE,male,NL,Europe,2002,False,False,kaggleOlympic
14584,KNAB Ruben,Ruben,KNAB,male,NL,Europe,1988,False,False,kaggleOlympic
14585,RIENKS Rik,Rik,RIENKS,male,NL,Europe,1995,False,False,kaggleOlympic
14586,RITSEMA Nelson,Nelson,RITSEMA,male,NL,Europe,1994,False,False,kaggleOlympic
14587,RIENKS Ralf,Ralf,RIENKS,male,NL,Europe,1997,False,False,kaggleOlympic
14588,van der BIJ Jan,,,male,NL,Europe,1991,True,False,kaggleOlympic
14589,van DORP Simon,,,male,NL,Europe,1997,True,False,kaggleOlympic
14590,FLORIJN Finn,Finn,FLORIJN,male,NL,Europe,1999,False,False,kaggleOlympic
14591,de GRAAF Sander,,,male,NL,Europe,1995,True,False,kaggleOlympic
14592,BOUKAMIR Mehdi,Mehdi,BOUKAMIR,male,BE,Europe,2004,False,False,kaggleOlympic
14593,BYLON Atheyna Bibeichi,,,female,PA,North America,1989,True,False,kaggleOlympic
14594,WOODRUFF Gianna,Gianna,WOODRUFF,female,US,North America,1993,False,False,kaggleOlympic
14595,ARCHIBOLD Franklin,Franklin,ARCHIBOLD,male,PA,North America,1997,False,False,kaggleOlympic
14596,HERON Hillary,Hillary,HERON,female,PA,North America,2004,False,False,kaggleOlympic
14597,SANTOS SILVA Emily,,,female,PA,North America,2005,True,False,kaggleOlympic
14598,CHRISTIANSON Bernhard Tyler,,,male,PA,North America,2001,True,False,kaggleOlympic
14599,JIMENEZ Kristine,Kristine,JIMENEZ,female,PA,North America,1995,False,False,kaggleOlympic
14600,MORENO Geiner,Geiner,MORENO,male,CO,South America,2000,False,False,kaggleOlympic
14601,AMOAH Joseph Paul,,,male,GH,Africa,1997,True,False,kaggleOlympic
14602,ROMERO Mateo,Mateo,ROMERO,male,CO,South America,2003,False,False,kaggleOlympic
14603,EL OUAHDI Zakaria,,,male,BE,Europe,2001,True,False,kaggleOlympic
14604,SANTAVY Boady,Boady,SANTAVY,male,CA,North America,1997,False,False,kaggleOlympic
14605,CHARRON Maude,Maude,CHARRON,female,CA,North America,1993,False,False,kaggleOlympic
14606,WAYMENT Courtney,Courtney,WAYMENT,female,US,North America,1998,False,False,kaggleOlympic
14607,WILSON Allie,Allie,WILSON,female,US,North America,1996,False,False,kaggleOlympic
14608,WILLIAMS Bridget,Bridget,WILLIAMS,female,US,North America,1996,False,False,kaggleOlympic
14609,THOMPSON Curtis,Curtis,THOMPSON,male,US,North America,1996,False,False,kaggleOlympic
14610,YOUNG Clayton,Clayton,YOUNG,male,US,North America,1993,False,False,kaggleOlympic
14611,SCOTT Donald,Donald,SCOTT,male,US,North America,1992,False,False,kaggleOlympic
14612,SISSON Emily,Emily,SISSON,female,US,North America,1991,False,False,kaggleOlympic
14613,THOMAS Gabrielle,Gabrielle,THOMAS,female,US,North America,1996,False,False,kaggleOlympic
14614,WILLIAMS Harrison,Harrison,WILLIAMS,male,US,North America,1996,False,False,kaggleOlympic
14615,ROSS Jaida,Jaida,ROSS,female,US,North America,2001,False,False,kaggleOlympic
14616,ULRICH Jayden,Jayden,ULRICH,female,US,North America,2002,False,False,kaggleOlympic
14617,WHITTAKER Juliette,Juliette,WHITTAKER,female,US,North America,2003,False,False,kaggleOlympic
14618,WOOTEN Jacob,Jacob,WOOTEN,male,US,North America,1997,False,False,kaggleOlympic
14619,ROOKS Kenneth,Kenneth,ROOKS,male,US,North America,1999,False,False,kaggleOlympic
14620,WILLIAMS Kendal,Kendal,WILLIAMS,male,US,North America,1995,False,False,kaggleOlympic
14621,WILKINSON Matthew,Matthew,WILKINSON,male,US,North America,1998,False,False,kaggleOlympic
14622,SAUNDERS Raven,Raven,SAUNDERS,female,US,North America,1996,False,False,kaggleOlympic
14623,WINKLER Rudy,Rudy,WINKLER,male,US,North America,1994,False,False,kaggleOlympic
14624,TERRY Twanisha,Twanisha,TERRY,female,US,North America,1999,False,False,kaggleOlympic
14625,TURNER Vernon,Vernon,TURNER,male,US,North America,1998,False,False,kaggleOlympic
14626,ZIEMEK Zachery,Zachery,ZIEMEK,male,US,North America,1993,False,False,kaggleOlympic
14627,BOUCHOUARI Benjamin,Benjamin,BOUCHOUARI,male,BE,Europe,2001,False,False,kaggleOlympic
14628,ROGERY Pedro,Pedro,ROGERY,male,GW,Africa,1998,False,False,kaggleOlympic
14629,AKHOMACH Ilias,Ilias,AKHOMACH,male,ES,Europe,2004,False,False,kaggleOlympic
14630,DIU Felix Chun Hei,,,male,HK,Asia,2000,True,False,kaggleOlympic
14631,DECH Sunday,Sunday,DECH,male,ET,Africa,1994,False,False,kaggleOlympic
14632,PEDRO Edmilson,Edmilson,PEDRO,male,AO,Africa,1997,False,False,kaggleOlympic
14633,DENG Majok,Majok,DENG,male,SS,Africa,1993,False,False,kaggleOlympic
14634,GABRIEL Wenyen,Wenyen,GABRIEL,male,SD,Africa,1997,False,False,kaggleOlympic
14635,MULAMBA Dominique Lasconi,,,male,CD,Africa,2001,True,False,kaggleOlympic
14636,KOMLANVI Akoko,Akoko,KOMLANVI,female,TG,Africa,1994,False,False,kaggleOlympic
14637,CLIFTON Samalulu,Samalulu,CLIFTON,female,WS,Oceania,1999,False,False,kaggleOlympic
14638,BETTERIDGE Lois,Lois,BETTERIDGE,female,CA,North America,1997,False,False,kaggleOlympic
14639,BALDONI Alex,Alex,BALDONI,male,FR,Europe,2003,False,False,kaggleOlympic
14640,CAMPO Alfredo Jose,,,male,EC,South America,1993,True,False,kaggleOlympic
14641,AKAZAWA Gaku,Gaku,AKAZAWA,male,JP,Asia,1990,False,False,kaggleOlympic
14642,OGANDO Alexander,Alexander,OGANDO,male,DO,North America,2000,False,False,kaggleOlympic
14643,DAOU Magnim Jordano,,,male,TG,Africa,2004,True,False,kaggleOlympic
14644,STICKLAND Johann,Johann,STICKLAND,male,WS,Oceania,2003,False,False,kaggleOlympic
14645,NDOMBE IMPELENGA Aristote,,,male,CD,Africa,2001,True,False,kaggleOlympic
14646,CONNERS Corey,Corey,CONNERS,male,CA,North America,1992,False,False,kaggleOlympic
14647,HENDERSON Brooke M,,,female,CA,North America,1997,True,False,kaggleOlympic
14648,SHARP Alena,Alena,SHARP,female,CA,North America,1981,False,False,kaggleOlympic
14649,TAYLOR Nick,Nick,TAYLOR,male,CA,North America,1988,False,False,kaggleOlympic
14650,BROWN Kaiya,Kaiya,BROWN,female,WS,Oceania,2004,False,False,kaggleOlympic
14651,GAITOU Adele Sodalo Agnes,,,female,FR,Europe,2007,True,False,kaggleOlympic
14652,KAFADAR Josipa,Josipa,KAFADAR,female,CA,North America,2001,False,False,kaggleOlympic
14653,PARK Skylar,Skylar,PARK,female,CA,North America,1999,False,False,kaggleOlympic
14654,MUXANGA Tiago,Tiago,MUXANGA,male,MZ,Africa,2000,False,False,kaggleOlympic
14655,KECHTA Yassine,Yassine,KECHTA,male,FR,Europe,2002,False,False,kaggleOlympic
14656,AL-ZINKEE Hasan Ali Khaleel,,,male,IQ,Asia,2004,True,False,kaggleOlympic
14657,JONES Carlik,Carlik,JONES,male,US,North America,1997,False,False,kaggleOlympic
14658,RICHARDSON Amir,Amir,RICHARDSON,male,FR,Europe,2002,False,False,kaggleOlympic
14659,JOK Peter,Peter,JOK,male,SS,Africa,1994,False,False,kaggleOlympic
14660,EL KHANNOUSS Bilal,,,male,BE,Europe,2004,True,False,kaggleOlympic
14661,EZZALZOULI Abde,Abde,EZZALZOULI,male,MA,Africa,2001,False,False,kaggleOlympic
14662,EL AZZOUZI Oussama,,,male,NL,Europe,2001,True,False,kaggleOlympic
14663,BONHOMME Ariane,Ariane,BONHOMME,female,CA,North America,1995,False,False,kaggleOlympic
14664,JACKSON Alison,Alison,JACKSON,female,CA,North America,1988,False,False,kaggleOlympic
14665,BIBIC Dylan,Dylan,BIBIC,male,CA,North America,2003,False,False,kaggleOlympic
14666,MATTERN Carson,Carson,MATTERN,male,CA,North America,2004,False,False,kaggleOlympic
14667,GEE Derek,Derek,GEE,male,CA,North America,1997,False,False,kaggleOlympic
14668,ATTWELL Erin,Erin,ATTWELL,female,CA,North America,1999,False,False,kaggleOlympic
14669,MAJENDIE Fiona,Fiona,MAJENDIE,female,CA,North America,1997,False,False,kaggleOlympic
14670,HOLMGREN Gunnar,Gunnar,HOLMGREN,male,CA,North America,1999,False,False,kaggleOlympic
14671,HOLMGREN Isabella,Isabella,HOLMGREN,female,CA,North America,2005,False,False,kaggleOlympic
14672,BOYLE Jackie,Jackie,BOYLE,female,CA,North America,1997,False,False,kaggleOlympic
14673,HEDGCOCK James,James,HEDGCOCK,male,CA,North America,2001,False,False,kaggleOlympic
14674,WHALEY Jeffrey,Jeffrey,WHALEY,male,CA,North America,1996,False,False,kaggleOlympic
14675,GENEST Lauriane,Lauriane,GENEST,female,CA,North America,1998,False,False,kaggleOlympic
14676,COLES-LYSTER Maggie,,,female,CA,North America,1999,False,False,kaggleOlympic
14677,FOLEY Michael,Michael,FOLEY,male,CA,North America,1999,False,False,kaggleOlympic
14678,GUILLEMETTE Mathias,Mathias,GUILLEMETTE,male,CA,North America,2002,False,False,kaggleOlympic
14679,SIMPSON Molly,Molly,SIMPSON,female,CA,North America,2002,False,False,kaggleOlympic
14680,WOODS Michael,Michael,WOODS,male,CA,North America,1986,False,False,kaggleOlympic
14681,WAMMES Nick,Nick,WAMMES,male,CA,North America,1999,False,False,kaggleOlympic
14682,BARIL Olivia,Olivia,BARIL,female,CA,North America,1997,False,False,kaggleOlympic
14683,DODYK Ryan,Ryan,DODYK,male,CA,North America,1996,False,False,kaggleOlympic
14684,ORBAN Sarah,Sarah,ORBAN,female,CA,North America,1995,False,False,kaggleOlympic
14685,RICHARDSON Sean,Sean,RICHARDSON,male,CA,North America,2001,False,False,kaggleOlympic
14686,van DAM Sarah,,,female,CA,North America,2001,True,False,kaggleOlympic
14687,RORKE Tyler,Tyler,RORKE,male,CA,North America,2003,False,False,kaggleOlympic
14688,MITCHELL Kelsey,Kelsey,MITCHELL,female,CA,North America,1993,False,False,kaggleOlympic
14689,NAKACH Akram,Akram,NAKACH,male,MA,Africa,2002,False,False,kaggleOlympic
14690,TIEBWA Nera,Nera,TIEBWA,female,KI,Oceania,2008,False,False,kaggleOlympic
14691,van DIJKE Sanne,,,female,NL,Europe,1995,True,False,kaggleOlympic
14692,van LIESHOUT Joanne,,,female,NL,Europe,2002,True,False,kaggleOlympic
